source_id,filename,source_path,title,isbn,first_author,main_category,sub_category,status,destination_path,notes,updated_at,copy_status
SRC-000576,Matrix Algebra theory computations and applications in statistics.pdf,D:\Readings\linear-algebra\Matrix Algebra theory computations and applications in statistics.pdf,Matrix Algebra theory computations and applications in statistics,9780387708720,James E. Gentle,01-algebra,linear-algebra,pending,,classifier=linear-algebra | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
SRC-000577,A Beginner's Guide to Mathematical Logic - Smullyan.pdf,D:\Readings\logic\A Beginner's Guide to Mathematical Logic - Smullyan.pdf,A Beginner’s Guide to Mathematical Logic,9780486782973,Smullyan,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000580,A Course in Logic for Mathematicians - Manin.pdf,D:\Readings\logic\A Course in Logic for Mathematicians - Manin.pdf,A Course in Logic for Mathematicians,9781441906144,Manin,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000582,A Mathematical Introduction to Logic - Enderton.pdf,D:\Readings\logic\A Mathematical Introduction to Logic - Enderton.pdf,A Mathematical Introduction to Logic,0122384520,Enderton,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods,2026-06-26T00:22:25+00:00,
SRC-000584,A Shorter Model Theory - Hodges.pdf,D:\Readings\logic\A Shorter Model Theory - Hodges.pdf,A Shorter Model Theory,,Hodges,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods | flags=manual_subject_review;missing_toc;needs_ocr,2026-06-26T00:22:25+00:00,
SRC-000585,Basic Model Theory - Doets.pdf,D:\Readings\logic\Basic Model Theory - Doets.pdf,Basic Model Theory,1575860481,Doets,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods,2026-06-26T00:22:25+00:00,
SRC-000586,Casella_Berger_Statistical_Inference.pdf,D:\Readings\logic\Casella_Berger_Statistical_Inference.pdf,Casella Berger Statistical Inference,,"George Casella, Roger L. Berger",11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000587,Category Theory for the Working Mathematician - Mac Lane.pdf,D:\Readings\logic\Category Theory for the Working Mathematician - Mac Lane.pdf,Category Theory for the Working Mathematician,9781441931238,Mac Lane,00-foundations,category-theory,pending,,classifier=category-theory | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
SRC-000588,Classical Set Theory - Theory of Sets and Classes - Banakh.pdf,D:\Readings\logic\Classical Set Theory - Theory of Sets and Classes - Banakh.pdf,Classical Set Theory: Theory of Sets and Classes,,Banakh,00-foundations,category-theory,pending,,classifier=category-theory | local_bib=volume-viii-applied-methods | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000590,First e2 - Fitting.pdf,D:\Readings\logic\First e2 - Fitting.pdf,First,9783031407130,Fitting,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000592,homotopy type theory-ebook-78-g0bb33d2.pdf,D:\Readings\logic\homotopy type theory-ebook-78-g0bb33d2.pdf,Homotopy Type Theory: Univalent Foundations of Mathematics,,Univalent Foundations Program,00-foundations,set-theory,pending,,classifier=set-theory | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000593,Infinity Category Theory - Riehl.pdf,D:\Readings\logic\Infinity Category Theory - Riehl.pdf,Infinity Category Theory,,Riehl,00-foundations,category-theory,pending,,classifier=category-theory,2026-06-26T00:22:25+00:00,
SRC-000595,INTRODUCTION TO FIRST ORDER LOGIC AND MODEL Theory - Lai.pdf,D:\Readings\logic\INTRODUCTION TO FIRST ORDER LOGIC AND MODEL Theory - Lai.pdf,INTRODUCTION TO FIRST ORDER LOGIC AND MODEL Theory,,Lai,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000596,Introduction to Mathematical Logic - 6th - Mendelson.pdf,D:\Readings\logic\Introduction to Mathematical Logic - 6th - Mendelson.pdf,"Introduction to Mathematical Logic, Sixth Edition",9781482237788,Mendelson,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000597,Introduction to Model Theory - Tressl.pdf,D:\Readings\logic\Introduction to Model Theory - Tressl.pdf,Introduction to Model Theory,,Tressl,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods,2026-06-26T00:22:25+00:00,
SRC-000598,Kenneth Rosen - Discrete Mathematics and Its Applications - 8th edition.pdf,D:\Readings\logic\Kenneth Rosen - Discrete Mathematics and Its Applications - 8th edition.pdf,"Discrete Mathematics and Its Applications, Eighth Edition",9781259676512,Kenneth H. Rosen,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000599,Lambda Calculi With Types - Barendregt.pdf,D:\Readings\logic\Lambda Calculi With Types - Barendregt.pdf,Lambda Calculi With Types,,Barendregt,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000600,Lambda Calculus With Types.pdf,D:\Readings\logic\Lambda Calculus With Types.pdf,Lambda Calculus With Types,9780521766142,,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000603,Model Theory - Hieronymi.pdf,D:\Readings\logic\Model Theory - Hieronymi.pdf,Model Theory,,Hieronymi,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods,2026-06-26T00:22:25+00:00,
SRC-000604,Model Theory - Marker.pdf,D:\Readings\logic\Model Theory - Marker.pdf,Model Theory,0387987606,Marker,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000607,Notes on Type Theory - Bauer.pdf,D:\Readings\logic\Notes on Type Theory - Bauer.pdf,Notes on Type Theory,,Bauer,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000608,Numbers sets and axioms - Hamilton.pdf.pdf,D:\Readings\logic\Numbers sets and axioms - Hamilton.pdf.pdf,Numbers sets and axioms,0521245095,Hamilton.pdf,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000610,Pogramming in Martin-Lofs Type Theory - Nordstrom.pdf,D:\Readings\logic\Pogramming in Martin-Lofs Type Theory - Nordstrom.pdf,Pogramming in Martin-Lofs Type Theory,,Nordstrom,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000611,Proofs And Types - Girard.pdf,D:\Readings\logic\Proofs And Types - Girard.pdf,Proofs And Types,0521371813,Girard,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods | flags=ambiguous_subject,2026-06-26T00:22:25+00:00,
SRC-000612,Proofs from THE BOOK e4 - Aigner.pdf,D:\Readings\logic\Proofs from THE BOOK e4 - Aigner.pdf,Proofs from THE BOOK,9783642008559,Aigner,07-discrete-mathematics-and-combinatorics,combinatorics,pending,,classifier=combinatorics-graph-theory,2026-06-26T00:22:25+00:00,
SRC-000614,set theory - quine.pdf,D:\Readings\logic\set theory - quine.pdf,set theory,0674802071,quine,00-foundations,set-theory,pending,,classifier=set-theory,2026-06-26T00:22:25+00:00,
SRC-000619,The algebra of logic - 1868-1914.pdf,D:\Readings\logic\The algebra of logic - 1868-1914.pdf,The algebra of logic,,"Couturat, Louis, 1868-1914",00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-viii-applied-methods,2026-06-26T00:22:25+00:00,
SRC-000621,The Art of Proof.pdf,D:\Readings\logic\The Art of Proof.pdf,The Art of Proof,,,09-theoretical-computer-science,automata-and-formal-languages,pending,,classifier=theoretical-computer-science | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000622,The Lambda Calculus Its Syntax Semantics - Barendregt.pdf,D:\Readings\logic\The Lambda Calculus Its Syntax Semantics - Barendregt.pdf,The Lambda Calculus Its Syntax Semantics,,Barendregt,03-analysis,calculus,pending,,classifier=calculus | flags=manual_subject_review;missing_toc;needs_ocr,2026-06-26T00:22:25+00:00,
SRC-000625,Mathematical Surprises - Ben-Ari.pdf,D:\Readings\Mathematical Surprises - Ben-Ari.pdf,Mathematical Surprises,9783031135651,Ben-Ari,07-discrete-mathematics-and-combinatorics,combinatorics,pending,,classifier=combinatorics-graph-theory,2026-06-26T00:22:25+00:00,
SRC-000626,dudley-elementarynumbertheory_text.pdf,D:\Readings\number theory\dudley-elementarynumbertheory_text.pdf,Elementary Number Theory,,Underwood Dudley,01-algebra,linear-algebra,pending,,classifier=linear-algebra | local_bib=volume-v-complex-analysis | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000627,Number Theory - Coppel.pdf,D:\Readings\number theory\Number Theory - Coppel.pdf,Number Theory,9780387894850,Coppel,01-algebra,abstract-algebra,pending,,classifier=abstract-algebra,2026-06-26T00:22:25+00:00,
SRC-000628,Introduction to Mechanics - Kleppner.pdf,D:\Readings\Physics\Introduction to Mechanics - Kleppner.pdf,Introduction to Mechanics,,Kleppner,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000630,Lagrangian and Hamiltonian Mechanics.pdf,D:\Readings\Physics\Lagrangian and Hamiltonian Mechanics.pdf,Lagrangian and Hamiltonian Mechanics,9783031552014,,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000631,"Richard_Feynman-Feynman_Lectures_on_Physics,_Vol._1_Exercises-1964._Volume_1-Addison-Wesley(1964).pdf","D:\Readings\Physics\Richard_Feynman-Feynman_Lectures_on_Physics,_Vol._1_Exercises-1964._Volume_1-Addison-Wesley(1964).pdf","Richard Feynman-Feynman Lectures on Physics, Vol. 1 Exercises- . Volume 1-Addison-Wesley(1964)",,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000632,Princeton Companion To Mathematics.pdf,D:\Readings\Princeton Companion To Mathematics.pdf,Princeton Companion To Mathematics,9780691118802,"Gowers, Timothy.; Barrow-Green, June; Leader, Imre",01-algebra,abstract-algebra,pending,,classifier=abstract-algebra,2026-06-26T00:22:25+00:00,
SRC-000633,A course in point set topology - Conway.pdf,D:\Readings\Topology\A course in point set topology - Conway.pdf,A course in point set topology,9783319023670,Conway,04-topology-and-geometry,point-set-topology,pending,,classifier=topology,2026-06-26T00:22:25+00:00,
SRC-000634,elementary-point-set-topology-a-transition-to-advanced-mathematics.pdf,D:\Readings\Topology\elementary-point-set-topology-a-transition-to-advanced-mathematics.pdf,elementary-point-set-topology-a-transition-to-advanced-mathematics,,Andr\'e L. Yandl,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | local_bib=volume-v-complex-analysis | flags=manual_subject_review;missing_toc;needs_ocr,2026-06-26T00:22:25+00:00,
SRC-000635,Homotopy Theory - Introduction to Algebraic Topology - Gray.pdf,D:\Readings\Topology\Homotopy Theory - Introduction to Algebraic Topology - Gray.pdf,Homotopy Theory - Introduction to Algebraic Topology,0122960505,Gray,04-topology-and-geometry,point-set-topology,pending,,classifier=topology,2026-06-26T00:22:25+00:00,
SRC-000636,"Introduction to topology by Mendelson, Bert - 3rd Edition.pdf","D:\Readings\Topology\Introduction to topology by Mendelson, Bert - 3rd Edition.pdf",Introduction to topology,9780486663524,"Mendelson, Bert -",04-topology-and-geometry,point-set-topology,pending,,classifier=topology | local_bib=volume-v-complex-analysis,2026-06-26T00:22:25+00:00,
SRC-000638,IntroMetricTopologicalSpacesSutherland.pdf,D:\Readings\Topology\IntroMetricTopologicalSpacesSutherland.pdf,IntroMetricTopologicalSpacesSutherland,,,04-topology-and-geometry,point-set-topology,pending,,classifier=topology,2026-06-26T00:22:25+00:00,
SRC-000639,Point-Set Topology A Working Textbook - Lopez.pdf,D:\Readings\Topology\Point-Set Topology A Working Textbook - Lopez.pdf,Point-Set Topology A Working Textbook,9783031585128,Lopez,04-topology-and-geometry,point-set-topology,pending,,classifier=topology,2026-06-26T00:22:25+00:00,
SRC-000641,Topology - Manetti.pdf,D:\Readings\Topology\Topology - Manetti.pdf,Topology,9783031321412,Manetti,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | local_bib=volume-v-complex-analysis,2026-06-26T00:22:25+00:00,
SRC-000643,Topology Without Tears - morris.pdf,D:\Readings\Topology\Topology Without Tears - morris.pdf,Topology Without Tears,,morris,04-topology-and-geometry,point-set-topology,pending,,classifier=topology,2026-06-26T00:22:25+00:00,
SRC-000644,Topology-Of_metric-Spaces.pdf,D:\Readings\Topology\Topology-Of_metric-Spaces.pdf,Topology of Metric Spaces,1842652508,S. Kumaresan,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | local_bib=volume-v-complex-analysis,2026-06-26T00:22:25+00:00,
